reading_id,site_id,bin_id,device_id,batch_id,recorded_at,sequence,method,temperature_c,moisture_pct,oxygen_pct,co2_pct,nh3_relative,mq135_composite_ppm,stage_id,stage_name,days_until_ready,fault_codes
rdg-cmpiq-smk-esp32-01-0130,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-19T10:00:00Z,130,aerated_static_pile,29.95,44.36,15.67,1.47,0.1,118.97,4,Maturation,16,
rdg-cmpiq-smk-esp32-01-0131,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-19T16:00:00Z,131,aerated_static_pile,28.94,44.77,16.93,1.33,0.086,140.26,4,Maturation,16,
rdg-cmpiq-smk-esp32-01-0132,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-19T22:00:00Z,132,aerated_static_pile,30.19,43.28,15.36,0.77,0.082,61.37,4,Maturation,16,
rdg-cmpiq-smk-esp32-01-0133,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-20T04:00:00Z,133,aerated_static_pile,32.48,44.05,16.23,1.17,0.061,147.49,4,Maturation,15,
rdg-cmpiq-smk-esp32-01-0134,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-20T10:00:00Z,134,aerated_static_pile,29.38,41.59,15.7,1.68,0.11,155.43,4,Maturation,15,
rdg-cmpiq-smk-esp32-01-0135,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-20T16:00:00Z,135,aerated_static_pile,28.37,43.5,16.07,1.52,0.032,136.81,4,Maturation,15,
rdg-cmpiq-smk-esp32-01-0136,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-20T22:00:00Z,136,aerated_static_pile,31.58,46.05,15.98,1.77,0.047,133.8,4,Maturation,15,
rdg-cmpiq-smk-esp32-01-0137,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-21T04:00:00Z,137,aerated_static_pile,31.31,44.2,15.84,1.38,0.079,111.77,4,Maturation,14,
rdg-cmpiq-smk-esp32-01-0138,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-21T10:00:00Z,138,aerated_static_pile,30.35,43.25,14.8,1.31,0.107,127.32,4,Maturation,14,
rdg-cmpiq-smk-esp32-01-0139,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-21T16:00:00Z,139,aerated_static_pile,30.08,43.83,15.52,1.8,0.0,121.8,4,Maturation,14,
rdg-cmpiq-smk-esp32-01-0140,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-21T22:00:00Z,140,aerated_static_pile,28.81,44.52,15.74,1.92,0.131,163.28,4,Maturation,14,
rdg-cmpiq-smk-esp32-01-0141,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-22T04:00:00Z,141,aerated_static_pile,29.35,45.11,15.16,1.26,0.185,175.97,4,Maturation,13,
rdg-cmpiq-smk-esp32-01-0142,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-22T10:00:00Z,142,aerated_static_pile,32.57,48.49,14.5,1.12,0.0,61.09,4,Maturation,13,
rdg-cmpiq-smk-esp32-01-0143,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-22T16:00:00Z,143,aerated_static_pile,31.75,44.86,15.16,1.58,0.096,154.38,4,Maturation,13,
rdg-cmpiq-smk-esp32-01-0144,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-22T22:00:00Z,144,aerated_static_pile,28.3,44.97,14.83,2.08,0.02,131.91,4,Maturation,13,
rdg-cmpiq-smk-esp32-01-0145,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-23T04:00:00Z,145,aerated_static_pile,28.95,44.48,15.35,1.51,0.054,91.04,4,Maturation,12,
rdg-cmpiq-smk-esp32-01-0146,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-23T10:00:00Z,146,aerated_static_pile,28.79,41.4,14.67,1.93,0.0,94.93,4,Maturation,12,
rdg-cmpiq-smk-esp32-01-0147,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-23T16:00:00Z,147,aerated_static_pile,30.31,42.29,15.3,1.25,0.024,108.64,4,Maturation,12,
rdg-cmpiq-smk-esp32-01-0148,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-23T22:00:00Z,148,aerated_static_pile,27.77,42.83,15.26,1.37,0.102,142.18,4,Maturation,12,
rdg-cmpiq-smk-esp32-01-0149,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-24T04:00:00Z,149,aerated_static_pile,30.78,43.93,13.43,1.79,0.055,121.77,4,Maturation,11,
rdg-cmpiq-smk-esp32-01-0150,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-24T10:00:00Z,150,aerated_static_pile,29.59,41.83,14.22,0.41,0.031,98.12,4,Maturation,11,
rdg-cmpiq-smk-esp32-01-0151,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-24T16:00:00Z,151,aerated_static_pile,29.4,40.43,14.84,1.24,0.037,56.58,4,Maturation,11,
rdg-cmpiq-smk-esp32-01-0152,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-24T22:00:00Z,152,aerated_static_pile,31.96,44.88,14.7,1.34,0.023,99.97,4,Maturation,11,
rdg-cmpiq-smk-esp32-01-0153,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-25T04:00:00Z,153,aerated_static_pile,31.85,45.96,14.26,1.77,0.145,112.31,4,Maturation,10,
rdg-cmpiq-smk-esp32-01-0154,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-25T10:00:00Z,154,aerated_static_pile,29.94,42.67,13.67,1.37,0.025,106.32,4,Maturation,10,
rdg-cmpiq-smk-esp32-01-0155,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-25T16:00:00Z,155,aerated_static_pile,27.07,42.51,14.11,1.16,0.08,86.88,4,Maturation,10,
rdg-cmpiq-smk-esp32-01-0156,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-25T22:00:00Z,156,aerated_static_pile,30.17,40.97,14.98,1.93,0.0,123.74,4,Maturation,10,
rdg-cmpiq-smk-esp32-01-0157,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-26T04:00:00Z,157,aerated_static_pile,28.21,43.33,13.4,0.85,0.024,90.29,4,Maturation,9,
rdg-cmpiq-smk-esp32-01-0158,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-26T10:00:00Z,158,aerated_static_pile,29.6,43.93,14.74,1.82,0.08,148.77,4,Maturation,9,
rdg-cmpiq-smk-esp32-01-0159,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-26T16:00:00Z,159,aerated_static_pile,28.43,45.64,14.15,1.49,0.118,143.71,4,Maturation,9,
rdg-cmpiq-smk-esp32-01-0160,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-26T22:00:00Z,160,aerated_static_pile,28.47,42.22,13.81,1.97,0.039,114.25,4,Maturation,9,
rdg-cmpiq-smk-esp32-01-0161,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-27T04:00:00Z,161,aerated_static_pile,31.09,42.97,15.02,1.4,0.043,113.28,4,Maturation,8,
rdg-cmpiq-smk-esp32-01-0162,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-27T10:00:00Z,162,aerated_static_pile,26.86,42.62,14.29,1.85,0.14,182.14,4,Maturation,8,
rdg-cmpiq-smk-esp32-01-0163,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-27T16:00:00Z,163,aerated_static_pile,28.14,42.84,13.76,2.06,0.096,185.36,4,Maturation,8,
rdg-cmpiq-smk-esp32-01-0164,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-27T22:00:00Z,164,aerated_static_pile,28.34,44.32,13.67,2.32,0.065,185.76,4,Maturation,8,
rdg-cmpiq-smk-esp32-01-0165,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-28T04:00:00Z,165,aerated_static_pile,26.51,42.28,13.49,1.84,0.006,121.8,4,Maturation,7,
rdg-cmpiq-smk-esp32-01-0166,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-28T10:00:00Z,166,aerated_static_pile,27.51,42.9,14.12,1.26,0.045,92.25,4,Maturation,7,
rdg-cmpiq-smk-esp32-01-0167,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-28T16:00:00Z,167,aerated_static_pile,28.28,41.81,14.26,1.27,0.0,99.83,4,Maturation,7,
rdg-cmpiq-smk-esp32-01-0168,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-28T22:00:00Z,168,aerated_static_pile,27.84,42.93,13.86,1.78,0.033,125.93,4,Maturation,7,
rdg-cmpiq-smk-esp32-01-0169,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-29T04:00:00Z,169,aerated_static_pile,26.11,44.59,13.8,2.02,0.007,133.23,4,Maturation,6,
rdg-cmpiq-smk-esp32-01-0170,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-29T10:00:00Z,170,aerated_static_pile,27.05,41.07,13.76,1.82,0.067,132.16,4,Maturation,6,
rdg-cmpiq-smk-esp32-01-0171,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-29T16:00:00Z,171,aerated_static_pile,28.83,42.59,13.99,1.36,0.091,120.84,4,Maturation,6,
rdg-cmpiq-smk-esp32-01-0172,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-29T22:00:00Z,172,aerated_static_pile,28.32,40.75,13.35,1.47,0.034,139.68,4,Maturation,6,
rdg-cmpiq-smk-esp32-01-0173,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-30T04:00:00Z,173,aerated_static_pile,28.19,43.94,12.62,1.91,0.047,120.3,4,Maturation,5,
rdg-cmpiq-smk-esp32-01-0174,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-30T10:00:00Z,174,aerated_static_pile,29.66,39.73,13.56,1.64,0.041,150.92,4,Maturation,5,
rdg-cmpiq-smk-esp32-01-0175,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-30T16:00:00Z,175,aerated_static_pile,26.99,41.27,13.89,1.19,0.013,81.04,4,Maturation,5,
rdg-cmpiq-smk-esp32-01-0176,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-30T22:00:00Z,176,aerated_static_pile,27.78,38.58,13.56,1.36,0.018,122.22,4,Maturation,5,
rdg-cmpiq-smk-esp32-01-0177,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-10-01T04:00:00Z,177,aerated_static_pile,29.22,41.87,13.0,1.89,0.01,123.63,4,Maturation,4,
rdg-cmpiq-smk-esp32-01-0178,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-10-01T10:00:00Z,178,aerated_static_pile,30.61,39.9,13.8,1.99,0.061,163.87,4,Maturation,4,
rdg-cmpiq-smk-esp32-01-0179,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-10-01T16:00:00Z,179,aerated_static_pile,30.04,38.8,12.91,1.77,0.02,121.58,4,Maturation,4,
rdg-cmpiq-smk-esp32-01-0180,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-10-01T22:00:00Z,180,aerated_static_pile,30.78,41.46,13.48,2.44,0.0,132.73,4,Maturation,4,
rdg-cmpiq-smk-esp32-01-0181,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-10-02T04:00:00Z,181,aerated_static_pile,29.27,42.8,12.15,1.28,0.003,104.3,4,Maturation,3,
rdg-cmpiq-smk-esp32-01-0182,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-10-02T10:00:00Z,182,aerated_static_pile,28.9,42.95,12.01,1.24,0.0,59.08,4,Maturation,3,
rdg-cmpiq-smk-esp32-01-0183,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-10-02T16:00:00Z,183,aerated_static_pile,27.9,40.29,12.23,1.46,0.019,128.8,4,Maturation,3,
rdg-cmpiq-smk-esp32-01-0184,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-10-02T22:00:00Z,184,aerated_static_pile,26.94,37.21,13.38,2.12,0.037,147.29,4,Maturation,3,
rdg-cmpiq-smk-esp32-01-0185,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-10-03T04:00:00Z,185,aerated_static_pile,26.61,35.89,11.73,1.97,0.0,132.49,4,Maturation,2,
rdg-cmpiq-smk-esp32-01-0186,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-10-03T10:00:00Z,186,aerated_static_pile,27.73,40.52,13.54,1.88,0.035,132.97,4,Maturation,2,
rdg-cmpiq-smk-esp32-01-0187,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-10-03T16:00:00Z,187,aerated_static_pile,27.98,43.75,12.4,1.41,0.016,161.86,4,Maturation,2,
rdg-cmpiq-smk-esp32-01-0188,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-10-03T22:00:00Z,188,aerated_static_pile,29.07,40.51,11.51,1.77,0.009,92.03,4,Maturation,2,
rdg-cmpiq-smk-esp32-01-0189,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-10-04T04:00:00Z,189,aerated_static_pile,29.24,40.73,12.67,1.38,0.0,73.06,4,Maturation,1,
rdg-cmpiq-smk-esp32-01-0190,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-10-04T10:00:00Z,190,aerated_static_pile,30.08,39.39,12.12,2.21,0.0,130.75,4,Maturation,1,
rdg-cmpiq-smk-esp32-01-0191,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-10-04T16:00:00Z,191,aerated_static_pile,28.21,42.62,11.33,1.86,0.0,82.89,4,Maturation,1,
rdg-cmpiq-smk-esp32-01-0192,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-10-04T22:00:00Z,192,aerated_static_pile,24.68,41.84,11.21,2.16,0.007,157.19,4,Maturation,1,
